city_from,city_to,transitmode,persona,total distance,total time,total Cost,start time,transfertime,eagres time,stop1 lat,stop 1 long,stop 2 lat,stop 2 long,stp3 lat,stop 3 lon,
75,74,3,1,138km,2h50min,$28.10,8:00 AM,,10:50 AM,LondonGreyhound,,HamiltonGO,,,,
75,72,3,1,195km,2h35min,$23.00,4:00 AM,,6:35 AM,LondonGreyhound,,UnionStation,,,,
75,71,3,1,545km,7h,$71.70,2:30 PM,4:30:00 PM-5PM,9:30 PM,LondonGreyhound,,TorontoPearsonAirport,,OntarioNorthlandSudburyBusDepot,,
75,70,3,1,110km,1h35min,$12.21,6:15 AM,,7:50 AM,LondonGreyhound,,CharlesStreetTerminal,,,,
75,69,3,1,255km,5h19min,$59,12:01 PM,2:20PM-3:15PM,5:20 PM,LondonGreyhound,,UnionStation,,BarrieBusTerminal,,
75,68,3,1,628km,9h50min,$75,4:00 AM,6:35AM-8:30AM,1:50 PM,LondonGreyhound,,UnionStation,,OttawaCentralStation,,
75,67,3,1,496km,19h45min,$90.40,2:30 PM,4:30PM-5PM-9:30PM-8:30AM,10:15 AM,LondonGreyhound,,TorontoPearsonAirport,,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation
75,64,3,1,436km,39h45min,$96.30,8:30 PM,11:45PM-2:30PM-4:45PM-10:15AM,12:15 PM,LondonGreyhound,,UnionStation,,Peterborough,,MaynoothGreyhound
75,74,3,2,138km,2h50min,$28.10,8:00 AM,,10:50 AM,LondonGreyhound,,HamiltonGO,,,,
75,72,3,2,195km,2h19min,$31.00,12:01 PM,,2:20 PM,LondonGreyhound,,UnionStation,,,,
75,71,3,2,545km,7h,$71.70,2:30 PM,4:30:00 PM-5PM,9:30 PM,LondonGreyhound,,TorontoPearsonAirport,,OntarioNorthlandSudburyBusDepot,,
75,70,3,2,110km,1h35min,$12.21,6:15 AM,,7:50 AM,LondonGreyhound,,CharlesStreetTerminal,,,,
75,69,3,2,255km,5h19min,$59,12:01 PM,2:20PM-3:15PM,5:20 PM,LondonGreyhound,,UnionStation,,BarrieBusTerminal,,
75,68,3,2,628km,9h50min,$75,4:00 AM,6:35AM-8:30AM,1:50 PM,LondonGreyhound,,UnionStation,,OttawaCentralStation,,
75,67,3,2,496km,19h45min,$90.40,2:30 PM,4:30PM-5PM-9:30PM-8:30AM,10:15 AM,LondonGreyhound,,TorontoPearsonAirport,,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation
75,64,3,2,436km,39h45min,$96.30,8:30 PM,11:45PM-2:30PM-4:45PM-10:15AM,12:15 PM,LondonGreyhound,,UnionStation,,Peterborough,,MaynoothGreyhound
75,74,3,3,138km,2h50min,$42.60,8:00 AM,,10:50 AM,LondonGreyhound,,HamiltonGO,,,,
75,72,3,3,195km,2h45min,$33.00,10:45 AM,,1:30 PM,LondonGreyhound,,UnionStation,,,,
75,71,3,3,545km,7h,$98,2:30 PM,4:30:00 PM-5PM,9:30 PM,LondonGreyhound,,TorontoPearsonAirport,,OntarioNorthlandSudburyBusDepot,,
75,70,3,3,110km,1h35min,$21.70,10:45 AM,,12:20 PM,LondonGreyhound,,CharlesStreetTerminal,,,,
75,69,3,3,255km,5h19min,$53,12:01 PM,2:20PM-3:15PM,5:20 PM,LondonGreyhound,,UnionStation,,BarrieBusTerminal,,
75,68,3,3,628km,9h50min,$107,4:00 AM,6:35AM-8:30AM,1:50 PM,LondonGreyhound,,UnionStation,,OttawaCentralStation,,
75,67,3,3,496km,19h45min,$88.40,2:30 PM,4:30PM-5PM-9:30PM-8:30AM,10:15 AM,LondonGreyhound,,TorontoPearsonAirport,,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation
75,64,3,3,436km,15h45min,$77.50,8:30 PM,11:45PM-7:30AM-9:45AM-10:15AM,12:15 PM,LondonGreyhound,,UnionStation,,Peterborough,,MaynoothGreyhound
75,74,3,4,138km,2h50min,$28.10,8:00 AM,,10:50 AM,LondonGreyhound,,HamiltonGO,,,,
75,72,3,4,195km,2h45min,$31.00,10:45 AM,,1:30 PM,LondonGreyhound,,UnionStation,,,,
75,71,3,4,545km,7h,$71.70,2:30 PM,4:30:00 PM-5PM,9:30 PM,LondonGreyhound,,TorontoPearsonAirport,,OntarioNorthlandSudburyBusDepot,,
75,70,3,4,110km,1h35min,$12.21,6:15 AM,,7:50 AM,LondonGreyhound,,CharlesStreetTerminal,,,,
75,69,3,4,255km,5h19min,$59,12:01 PM,2:20PM-3:15PM,5:20 PM,LondonGreyhound,,UnionStation,,BarrieBusTerminal,,
75,68,3,4,628km,9h50min,$75,4:00 AM,6:35AM-8:30AM,1:50 PM,LondonGreyhound,,UnionStation,,OttawaCentralStation,,
75,67,3,4,496km,19h45min,$90.40,2:30 PM,4:30PM-5PM-9:30PM-8:30AM,10:15 AM,LondonGreyhound,,TorontoPearsonAirport,,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation
75,64,3,4,436km,39h45min,$96.30,8:30 PM,11:45PM-2:30PM-4:45PM-10:15AM,12:15 PM,LondonGreyhound,,UnionStation,,Peterborough,,MaynoothGreyhound
75,74,3,5,138km,2h50min,$42.60,8:00 AM,,10:50 AM,LondonGreyhound,,HamiltonGO,,,,
75,72,3,5,195km,2h45min,$33.00,10:45 AM,,1:30 PM,LondonGreyhound,,UnionStation,,,,
75,71,3,5,545km,7h,$98,2:30 PM,4:30:00 PM-5PM,9:30 PM,LondonGreyhound,,TorontoPearsonAirport,,OntarioNorthlandSudburyBusDepot,,
75,70,3,5,110km,1h35min,$21.70,10:45 AM,,12:20 PM,LondonGreyhound,,CharlesStreetTerminal,,,,
75,69,3,5,255km,5h19min,$53,12:01 PM,2:20PM-3:15PM,5:20 PM,LondonGreyhound,,UnionStation,,BarrieBusTerminal,,
75,68,3,5,628km,9h50min,$107,4:00 AM,6:35AM-8:30AM,1:50 PM,LondonGreyhound,,UnionStation,,OttawaCentralStation,,
75,67,3,5,496km,19h45min,$88.40,2:30 PM,4:30PM-5PM-9:30PM-8:30AM,10:15 AM,LondonGreyhound,,TorontoPearsonAirport,,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation
75,64,3,5,436km,15h45min,$77.50,8:30 PM,11:45PM-7:30AM-9:45AM-10:15AM,12:15 PM,LondonGreyhound,,UnionStation,,Peterborough,,MaynoothGreyhound
74,75,3,1,138km,2h45min,$30.10,11:40 AM,,2:25 PM,HamiltonGO,,LondonGreyhound,,,,
74,72,3,1,69km,1h15min,$11.20,11:00 AM,,12:15 PM,HamiltonGO,,UnionStation,,,,
74,71,3,1,436km,10h30min,$77.80,11:00 AM,12:15PM-4PM,9:30 PM,HamiltonGO,,UnionStation,,OntarioNorthlandSudburyBusDepot,,
74,70,3,1,66km,1h35min,$10,7:30 AM,,9:05 AM,HamiltonGO,,CharlesStreetTerminal,,,,
74,69,3,1,146km,6h20min,$33.70,11:00 AM,12:15PM-3:15PM,5:20 PM,HamiltonGO,,UnionStation,,BarrieBusTerminal ,,
74,68,3,1,516km,9h,$65,11:00 AM,12:15PM-2:30PM,8:00 PM,HamiltonGO,,UnionStation,,OttawaCentralStation,,
74,67,3,1,393km,17h10min,$89.70,10:10 PM,11:45PM-12:30AM-6:20AM-10AM,3:20 PM,HamiltonGO,,UnionStation,,OttawaCentralStation,,OntarioNorthlandNorthbayBusStation
74,64,3,1,331km,43h15min,$77.50,5:00 PM,6:50PM-3:10PM-4:45PM-10:10AM,12:15 PM,HamiltonGO,,ScarboroughTownCentreBusTerminal ,,Peterborough,,MaynoothGreyhound
74,75,3,2,138km,2h45min,$30.10,11:40 AM,,2:25 PM,HamiltonGO,,LondonGreyhound,,,,
74,72,3,2,69km,1h15min,$11.20,11:00 AM,,12:15 PM,HamiltonGO,,UnionStation,,,,
74,71,3,2,436km,10h30min,$77.80,11:00 AM,12:15PM-4PM,9:30 PM,HamiltonGO,,UnionStation,,OntarioNorthlandSudburyBusDepot,,
74,70,3,2,66km,1h35min,$10,9:30 AM,,11:05 AM,HamiltonGO,,CharlesStreetTerminal,,,,
74,69,3,2,146km,6h20min,$33.70,11:00 AM,12:15PM-3:15PM,5:20 PM,HamiltonGO,,UnionStation,,BarrieBusTerminal ,,
74,68,3,2,516km,9h,$65,11:00 AM,12:15PM-2:30PM,8:00 PM,HamiltonGO,,UnionStation,,OttawaCentralStation,,
74,67,3,2,393km,17h10min,$89.70,10:10 PM,11:45PM-12:30AM-6:20AM-10AM,3:20 PM,HamiltonGO,,UnionStation,,OttawaCentralStation,,OntarioNorthlandNorthbayBusStation
74,64,3,2,331km,43h15min,$77.50,5:00 PM,6:50PM-3:10PM-4:45PM-10:10AM,12:15 PM,HamiltonGO,,ScarboroughTownCentreBusTerminal ,,Peterborough,,MaynoothGreyhound
74,75,3,3,138km,2h45min,$39.10,11:40 AM,,2:25 PM,HamiltonGO,,LondonGreyhound,,,,
74,72,3,3,69km,1h15min,$12.70,11:00 AM,,12:15 PM,HamiltonGO,,UnionStation,,,,
74,71,3,3,436km,10h30min,$77.50,11:00 AM,12:15PM-4PM,9:30 PM,HamiltonGO,,UnionStation,,OntarioNorthlandSudburyBusDepot,,
74,70,3,3,66km,1h35min,$10,9:30 AM,,11:05 AM,HamiltonGO,,CharlesStreetTerminal,,,,
74,69,3,3,146km,6h20min,$43.20,11:00 AM,12:15PM-3:15PM,5:20 PM,HamiltonGO,,UnionStation,,BarrieBusTerminal ,,
74,68,3,3,516km,9h,$76,11:00 AM,12:15PM-2:30PM,8:00 PM,HamiltonGO,,UnionStation,,OttawaCentralStation,,
74,67,3,3,393km,17h10min,$94.20,10:10 PM,11:45PM-12:30AM-6:20AM-10AM,3:20 PM,HamiltonGO,,UnionStation,,OttawaCentralStation,,OntarioNorthlandNorthbayBusStation
74,64,3,3,331km,43h15min,$77.50,5:00 PM,6:50PM-3:10PM-4:45PM-10:10AM,12:15 PM,HamiltonGO,,ScarboroughTownCentreBusTerminal ,,Peterborough,,MaynoothGreyhound
74,75,3,4,138km,2h45min,$30.10,11:40 AM,,2:25 PM,HamiltonGO,,LondonGreyhound,,,,
74,72,3,4,69km,1h15min,$11.20,11:00 AM,,12:15 PM,HamiltonGO,,UnionStation,,,,
74,71,3,4,436km,10h30min,$77.80,11:00 AM,12:15PM-4PM,9:30 PM,HamiltonGO,,UnionStation,,OntarioNorthlandSudburyBusDepot,,
74,70,3,4,66km,1h35min,$10,9:30 AM,,11:05 AM,HamiltonGO,,CharlesStreetTerminal,,,,
74,69,3,4,146km,6h20min,$33.70,11:00 AM,12:15PM-3:15PM,5:20 PM,HamiltonGO,,UnionStation,,BarrieBusTerminal ,,
74,68,3,4,516km,9h,$65,11:00 AM,12:15PM-2:30PM,8:00 PM,HamiltonGO,,UnionStation,,OttawaCentralStation,,
74,67,3,4,393km,17h10min,$89.70,10:10 PM,11:45PM-12:30AM-6:20AM-10AM,3:20 PM,HamiltonGO,,UnionStation,,OttawaCentralStation,,OntarioNorthlandNorthbayBusStation
74,64,3,4,331km,43h15min,$77.50,5:00 PM,6:50PM-3:10PM-4:45PM-10:10AM,12:15 PM,HamiltonGO,,ScarboroughTownCentreBusTerminal ,,Peterborough,,MaynoothGreyhound
74,75,3,5,138km,2h45min,$39.10,11:40 AM,,2:25 PM,HamiltonGO,,LondonGreyhound,,,,
74,72,3,5,69km,1h15min,$12.70,11:00 AM,,12:15 PM,HamiltonGO,,UnionStation,,,,
74,71,3,5,436km,10h30min,$77.50,11:00 AM,12:15PM-4PM,9:30 PM,HamiltonGO,,UnionStation,,OntarioNorthlandSudburyBusDepot,,
74,70,3,5,66km,1h35min,$10,9:30 AM,,11:05 AM,HamiltonGO,,CharlesStreetTerminal,,,,
74,69,3,5,146km,6h20min,$43.20,11:00 AM,12:15PM-3:15PM,5:20 PM,HamiltonGO,,UnionStation,,BarrieBusTerminal ,,
74,68,3,5,516km,9h,$76,11:00 AM,12:15PM-2:30PM,8:00 PM,HamiltonGO,,UnionStation,,OttawaCentralStation,,
74,67,3,5,393km,17h10min,$94.20,10:10 PM,11:45PM-12:30AM-6:20AM-10AM,3:20 PM,HamiltonGO,,UnionStation,,OttawaCentralStation,,OntarioNorthlandNorthbayBusStation
74,64,3,5,331km,43h15min,$77.50,5:00 PM,6:50PM-3:10PM-4:45PM-10:10AM,12:15 PM,HamiltonGO,,ScarboroughTownCentreBusTerminal ,,Peterborough,,MaynoothGreyhound
72,75,3,1,194km,2h30min,$29.00,8:00 AM,,10:30 AM,UnionStation,,LondonGreyhound,,,,
72,74,3,1,68km,1h30min,$10.20,10:00 AM,,11:30 AM,UnionStation,,HamiltonGO,,,,
72,71,3,1,400km,5h30min,$53.10,4:00 PM,,9:30 PM,UnionStation,,OntarioNorthlandSudburyBusDepot,,,,
72,70,3,1,107km,2h15min,$11,6:45 AM,,9:00 AM,UnionStation,,CharlesStreetTerminal,,,,
72,69,3,1,110km,2h5min,$13,3:15 PM,,5:20 PM,UnionStation,,BarrieBusTerminal,,,,
72,68,3,1,449km,5h50min,$51.50,12:30 AM,,6:20 AM,UnionStation,,OttawaCentralStation,,,,
72,67,3,1,357km,18h15min,$90.40,4:00 PM,9:30PM-8:30AM,10:15 AM,UnionStation,,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation,,
72,64,3,1,264km,16h15min,$62,8:00 PM,9:55PM-10:15AM,12:15 PM,UnionStation,,Peterborough,,MaynoothGreyhound,,
72,75,3,2,194km,2h35min,$25.00,10:45 AM,,1:20 PM,UnionStation,,LondonGreyhound,,,,
72,74,3,2,68km,1h30min,$10.20,10:00 AM,,11:30 AM,UnionStation,,HamiltonGO,,,,
72,71,3,2,400km,5h30min,$53.10,4:00 PM,,9:30 PM,UnionStation,,OntarioNorthlandSudburyBusDepot,,,,
72,70,3,2,107km,2h25min,$12,10:30 AM,,12:55 PM,UnionStation,,CharlesStreetTerminal,,,,
72,69,3,2,110km,2h5min,$13,3:15 PM,,5:20 PM,UnionStation,,BarrieBusTerminal,,,,
72,68,3,2,449km,6h55min,$41,7:30 AM,,2:25 PM,UnionStation,,OttawaCentralStation,,,,
72,67,3,2,357km,18h15min,$90.40,4:00 PM,9:30PM-8:30AM,10:15 AM,UnionStation,,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation,,
72,64,3,2,264km,16h15min,$62,8:00 PM,9:55PM-10:15AM,12:15 PM,UnionStation,,Peterborough,,MaynoothGreyhound,,
72,75,3,3,194km,2h35min,$33.00,10:45 AM,,1:20 PM,UnionStation,,LondonGreyhound,,,,
72,74,3,3,68km,1h30min,$13.70,10:00 AM,,11:30 AM,UnionStation,,HamiltonGO,,,,
72,71,3,3,400km,5h30min,$57.10,4:00 PM,,9:30 PM,UnionStation,,OntarioNorthlandSudburyBusDepot,,,,
72,70,3,3,107km,2h25min,$18,10:30 AM,,12:55 PM,UnionStation,,CharlesStreetTerminal,,,,
72,69,3,3,110km,2h5min,$18,3:15 PM,,5:20 PM,UnionStation,,BarrieBusTerminal,,,,
72,68,3,3,449km,6h55min,$52,7:30 AM,,2:25 PM,UnionStation,,OttawaCentralStation,,,,
72,67,3,3,357km,18h15min,$105.90,4:00 PM,9:30PM-8:30AM,10:15 AM,UnionStation,,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation,,
72,64,3,3,264km,16h15min,$62,8:00 PM,9:55PM-10:15AM,12:15 PM,UnionStation,,Peterborough,,MaynoothGreyhound,,
72,75,3,4,194km,2h35min,$25.00,10:45 AM,,1:20 PM,UnionStation,,LondonGreyhound,,,,
72,74,3,4,68km,1h30min,$10.20,10:00 AM,,11:30 AM,UnionStation,,HamiltonGO,,,,
72,71,3,4,400km,5h30min,$53.10,4:00 PM,,9:30 PM,UnionStation,,OntarioNorthlandSudburyBusDepot,,,,
72,70,3,4,107km,2h25min,$12,10:30 AM,,12:55 PM,UnionStation,,CharlesStreetTerminal,,,,
72,69,3,4,110km,2h5min,$13,3:15 PM,,5:20 PM,UnionStation,,BarrieBusTerminal,,,,
72,68,3,4,449km,6h55min,$41,7:30 AM,,2:25 PM,UnionStation,,OttawaCentralStation,,,,
72,67,3,4,357km,18h15min,$90.40,4:00 PM,9:30PM-8:30AM,10:15 AM,UnionStation,,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation,,
72,64,3,4,264km,16h15min,$62,8:00 PM,9:55PM-10:15AM,12:15 PM,UnionStation,,Peterborough,,MaynoothGreyhound,,
72,75,3,5,194km,2h35min,$33.00,10:45 AM,,1:20 PM,UnionStation,,LondonGreyhound,,,,
72,74,3,5,68km,1h30min,$13.70,10:00 AM,,11:30 AM,UnionStation,,HamiltonGO,,,,
72,71,3,5,400km,5h30min,$57.10,4:00 PM,,9:30 PM,UnionStation,,OntarioNorthlandSudburyBusDepot,,,,
72,70,3,5,107km,2h25min,$18,10:30 AM,,12:55 PM,UnionStation,,CharlesStreetTerminal,,,,
72,69,3,5,110km,2h5min,$18,3:15 PM,,5:20 PM,UnionStation,,BarrieBusTerminal,,,,
72,68,3,5,449km,6h55min,$52,7:30 AM,,2:25 PM,UnionStation,,OttawaCentralStation,,,,
72,67,3,5,357km,18h15min,$105.90,4:00 PM,9:30PM-8:30AM,10:15 AM,UnionStation,,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation,,
72,64,3,5,264km,16h15min,$62,8:00 PM,9:55PM-10:15AM,12:15 PM,UnionStation,,Peterborough,,MaynoothGreyhound,,
71,75,3,1,531km,8h30min,$66.20,9:00 AM,1:35PM-3:15PM,5:30 PM,OntarioNorthlandSudburyBusDepot,,TorontoPearsonAirport,,LondonGreyhound,,
71,74,3,1,436km,11h50min,$73.30,9:00 AM,1:35PM-8:05PM,8:50 PM,OntarioNorthlandSudburyBusDepot,,TorontoPearsonAirport,,HamiltonGO,,
71,72,3,1,400km,5h30min,$53.10,9:00 AM,,2:30 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,,,
71,70,3,1,461km,8h55min,$80.10,9:00 AM,2:30PM-3:30PM,5:55 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,CharlesStreetTerminal,,
71,69,3,1,292km,8h20min,$52,9:00 AM,2:30PM-3:15PM,5:20 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,BarrieBusTerminal,,
71,68,3,1,484km,7h35min,$68,8:30 AM,,4:05 PM,OntarioNorthlandSudburyBusDepot,,OttawaCentralStation,,,,
71,67,3,1,127km,1h45min,$24.10,8:30 AM,,10:15 AM,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation,,,,
71,64,3,1,384km,27h15min,$132.90,9:00 AM,2:30PM-4PM-6:50PM-10:15AM,12:15 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,Peterborough,,MaynoothGreyhound
71,75,3,2,531km,8h30min,$66.20,9:00 AM,1:35PM-3:15PM,5:30 PM,OntarioNorthlandSudburyBusDepot,,TorontoPearsonAirport,,LondonGreyhound,,
71,74,3,2,436km,11h50min,$73.30,9:00 AM,1:35PM-8:05PM,8:50 PM,OntarioNorthlandSudburyBusDepot,,TorontoPearsonAirport,,HamiltonGO,,
71,72,3,2,400km,5h30min,$53.10,9:00 AM,,2:30 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,,,
71,70,3,2,461km,8h55min,$80.10,9:00 AM,2:30PM-3:30PM,5:55 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,CharlesStreetTerminal,,
71,69,3,2,292km,8h20min,$52,9:00 AM,2:30PM-3:15PM,5:20 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,BarrieBusTerminal,,
71,68,3,2,484km,7h35min,$68,8:30 AM,,4:05 PM,OntarioNorthlandSudburyBusDepot,,OttawaCentralStation,,,,
71,67,3,2,127km,1h45min,$24.10,8:30 AM,,10:15 AM,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation,,,,
71,64,3,2,384km,27h15min,$132.90,9:00 AM,2:30PM-4PM-6:50PM-10:15AM,12:15 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,Peterborough,,MaynoothGreyhound
71,75,3,3,531km,8h30min,$97.80,9:00 AM,1:35PM-3:15PM,5:30 PM,OntarioNorthlandSudburyBusDepot,,TorontoPearsonAirport,,LondonGreyhound,,
71,74,3,3,436km,11h50min,$77.50,9:00 AM,1:35PM-8:05PM,8:50 PM,OntarioNorthlandSudburyBusDepot,,TorontoPearsonAirport,,HamiltonGO,,
71,72,3,3,400km,5h30min,$65.10,9:00 AM,,2:30 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,,,
71,70,3,3,461km,8h55min,$114.60,9:00 AM,2:30PM-3:30PM,5:55 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,CharlesStreetTerminal,,
71,69,3,3,292km,8h20min,$75,9:00 AM,2:30PM-3:15PM,5:20 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,BarrieBusTerminal,,
71,68,3,3,484km,7h35min,$84,8:30 AM,,4:05 PM,OntarioNorthlandSudburyBusDepot,,OttawaCentralStation,,,,
71,67,3,3,127km,1h45min,$35.10,8:30 AM,,10:15 AM,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation,,,,
71,64,3,3,384km,27h15min,$152.90,9:00 AM,2:30PM-4PM-6:50PM-10:15AM,12:15 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,Peterborough,,MaynoothGreyhound
71,75,3,4,531km,8h30min,$66.20,9:00 AM,1:35PM-3:15PM,5:30 PM,OntarioNorthlandSudburyBusDepot,,TorontoPearsonAirport,,LondonGreyhound,,
71,74,3,4,436km,11h50min,$73.30,9:00 AM,1:35PM-8:05PM,8:50 PM,OntarioNorthlandSudburyBusDepot,,TorontoPearsonAirport,,HamiltonGO,,
71,72,3,4,400km,5h30min,$53.10,9:00 AM,,2:30 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,,,
71,70,3,4,461km,8h55min,$80.10,9:00 AM,2:30PM-3:30PM,5:55 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,CharlesStreetTerminal,,
71,69,3,4,292km,8h20min,$52,9:00 AM,2:30PM-3:15PM,5:20 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,BarrieBusTerminal,,
71,68,3,4,484km,7h35min,$68,8:30 AM,,4:05 PM,OntarioNorthlandSudburyBusDepot,,OttawaCentralStation,,,,
71,67,3,4,127km,1h45min,$24.10,8:30 AM,,10:15 AM,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation,,,,
71,64,3,4,384km,27h15min,$132.90,9:00 AM,2:30PM-4PM-6:50PM-10:15AM,12:15 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,Peterborough,,MaynoothGreyhound
71,75,3,5,531km,8h30min,$97.80,9:00 AM,1:35PM-3:15PM,5:30 PM,OntarioNorthlandSudburyBusDepot,,TorontoPearsonAirport,,LondonGreyhound,,
71,74,3,5,436km,11h50min,$77.50,9:00 AM,1:35PM-8:05PM,8:50 PM,OntarioNorthlandSudburyBusDepot,,TorontoPearsonAirport,,HamiltonGO,,
71,72,3,5,400km,5h30min,$65.10,9:00 AM,,2:30 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,,,
71,70,3,5,461km,8h55min,$114.60,9:00 AM,2:30PM-3:30PM,5:55 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,CharlesStreetTerminal,,
71,69,3,5,292km,8h20min,$75,9:00 AM,2:30PM-3:15PM,5:20 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,BarrieBusTerminal,,
71,68,3,5,484km,7h35min,$84,8:30 AM,,4:05 PM,OntarioNorthlandSudburyBusDepot,,OttawaCentralStation,,,,
71,67,3,5,127km,1h45min,$35.10,8:30 AM,,10:15 AM,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation,,,,
71,64,3,5,384km,27h15min,$152.90,9:00 AM,2:30PM-4PM-6:50PM-10:15AM,12:15 PM,OntarioNorthlandSudburyBusDepot,,UnionStation,,Peterborough,,MaynoothGreyhound
70,75,3,1,110km,1h35min,$12.21,9:00 AM,,10:35 AM,CharlesStreetTerminal,,LondonGreyhound,,,,
70,74,3,1,66km,1h30min,$10,7:30 AM,,9:00 AM,CharlesStreetTerminal,,HamiltonGO,,,,
70,72,3,1,109km,1h55min,$11,6:25 AM,,8:20 AM,CharlesStreetTerminal,,UnionStation,,,,
70,71,3,1,463km,9h,$85.10,12:30 PM,2:30PM-4PM,9:30 PM,CharlesStreetTerminal,,UnionStation,,OntarioNorthlandSudburyBusDepot,,
70,69,3,1,155km,4h50min,$22.40,12:30 PM,2:30-3:15PM,5:20 PM,CharlesStreetTerminal,,UnionStation,,BarrieBusTerminal,,
70,68,3,1,543km,8h20min,$100.90,5:30 AM,7:30AM-8:30AM,1:50 PM,CharlesStreetTerminal,,UnionStation,,OttawaCentralStation,,
70,67,3,1,420km,21h45min,$104.20,12:30 PM,2:30PM-4PM-9:30PM-8:30AM,10:15 AM,CharlesStreetTerminal,,UnionStation,,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation
70,64,3,1,358km,40h,$81.10,8:15 PM,10:40PM-2:30PM-4:45PM-10:15AM,12:15 PM,CharlesStreetTerminal,,UnionStation,,Peterborough,,MaynoothGreyhound
70,75,3,2,110km,1h35min,$12.21,9:00 AM,,10:35 AM,CharlesStreetTerminal,,LondonGreyhound,,,,
70,74,3,2,66km,1h30min,$10,9:30 AM,,11:00 AM,CharlesStreetTerminal,,HamiltonGO,,,,
70,72,3,2,109km,2h5min,$13.50,9:30 AM,,11:35 AM,CharlesStreetTerminal,,UnionStation,,,,
70,71,3,2,463km,9h,$85.10,12:30 PM,2:30PM-4PM,9:30 PM,CharlesStreetTerminal,,UnionStation,,OntarioNorthlandSudburyBusDepot,,
70,69,3,2,155km,4h50min,$22.40,12:30 PM,2:30-3:15PM,5:20 PM,CharlesStreetTerminal,,UnionStation,,BarrieBusTerminal,,
70,68,3,2,543km,8h20min,$100.90,5:30 AM,7:30AM-8:30AM,1:50 PM,CharlesStreetTerminal,,UnionStation,,OttawaCentralStation,,
70,67,3,2,420km,21h45min,$104.20,12:30 PM,2:30PM-4PM-9:30PM-8:30AM,10:15 AM,CharlesStreetTerminal,,UnionStation,,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation
70,64,3,2,358km,40h,$81.10,8:15 PM,10:40PM-2:30PM-4:45PM-10:15AM,12:15 PM,CharlesStreetTerminal,,UnionStation,,Peterborough,,MaynoothGreyhound
70,75,3,3,110km,1h35min,$17.70,9:00 AM,,10:35 AM,CharlesStreetTerminal,,LondonGreyhound,,,,
70,74,3,3,66km,1h30min,$10,9:30 AM,,11:00 AM,CharlesStreetTerminal,,HamiltonGO,,,,
70,72,3,3,109km,2h5min,$20.00,9:30 AM,,11:35 AM,CharlesStreetTerminal,,UnionStation,,,,
70,71,3,3,463km,9h,$109.60,12:30 PM,2:30PM-4PM,9:30 PM,CharlesStreetTerminal,,UnionStation,,OntarioNorthlandSudburyBusDepot,,
70,69,3,3,155km,4h50min,$31.40,12:30 PM,2:30-3:15PM,5:20 PM,CharlesStreetTerminal,,UnionStation,,BarrieBusTerminal,,
70,68,3,3,543km,9h,$127.40,8:00 AM,10:55AM-11:30AM,5:00 PM,CharlesStreetTerminal,,UnionStation,,OttawaCentralStation,,
70,67,3,3,420km,21h45min,$134.70,12:30 PM,2:30PM-4PM-9:30PM-8:30AM,10:15 AM,CharlesStreetTerminal,,UnionStation,,OntarioNorthlandSudburyBusDepot,,OntarioNorthlandNorthBayBusStation
